customer_id,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_total,segment
15266.0,337.0,5,852.2100000000002,2,3,2,7,At Risk
12386.0,337.0,2,401.9,2,2,2,6,At Risk
13187.0,336.0,4,341.35999999999996,2,3,1,6,At Risk
12829.0,336.0,3,385.3,2,2,2,6,At Risk
12501.0,336.0,1,2169.3899999999985,2,2,3,7,At Risk
15607.0,336.0,9,1708.9699999999998,2,4,3,9,Loyal
15649.0,335.0,4,1660.35,2,3,3,8,Loyal
12489.0,335.0,1,334.93000000000006,2,1,1,4,Lost
14889.0,335.0,1,135.9,2,1,1,4,Lost
12793.0,334.0,3,885.53,2,3,3,8,Loyal
17128.0,334.0,1,157.09,2,1,1,4,Lost
12651.0,334.0,4,377.75,2,3,2,7,At Risk
15100.0,333.0,7,2193.8999999999996,2,4,3,9,Loyal
15326.0,333.0,5,1700.5199999999995,2,3,3,8,Loyal
18032.0,333.0,1,73.5,2,1,1,4,Lost
16850.0,333.0,1,332.41,2,1,1,4,Lost
12736.0,332.0,1,234.0,2,1,1,4,Lost
16351.0,332.0,13,3330.0299999999966,2,4,4,10,Champions
13144.0,332.0,2,135.35,2,2,1,5,Lost
15346.0,332.0,3,596.1200000000001,2,3,2,7,At Risk
17406.0,332.0,13,4186.949999999998,2,4,4,10,Champions
17569.0,331.0,1,344.13999999999993,2,1,2,5,Lost
14270.0,331.0,1,492.65,2,1,2,5,Lost
13284.0,330.0,1,201.19,2,1,1,4,Lost
12652.0,330.0,2,1017.0299999999999,2,2,3,7,At Risk
15510.0,330.0,1,250.0,2,1,1,4,Lost
15171.0,330.0,1,1289.5,2,1,3,6,At Risk
15447.0,330.0,5,492.88,2,3,2,7,At Risk
16315.0,330.0,2,402.71,2,2,2,6,At Risk
14185.0,330.0,1,197.65,2,1,1,4,Lost
12672.0,329.0,2,437.04999999999995,2,2,2,6,At Risk
18085.0,329.0,4,1341.8500000000006,2,3,3,8,Loyal
13385.0,329.0,1,534.5699999999999,2,1,2,5,Lost
18106.0,329.0,6,1441.0600000000009,2,3,3,8,Loyal
15316.0,326.0,1,165.0,2,1,1,4,Lost
12872.0,326.0,12,3283.959999999998,2,4,4,10,Champions
18212.0,325.0,2,514.3700000000001,2,2,2,6,At Risk
15395.0,325.0,1,107.45000000000002,2,1,1,4,Lost
13898.0,325.0,2,686.3999999999997,2,2,2,6,At Risk
12346.0,325.0,12,77556.46,2,4,4,10,Champions
18233.0,325.0,1,440.0,2,1,2,5,Lost
13859.0,325.0,2,515.8599999999999,2,2,2,6,At Risk
14238.0,325.0,3,434.23,2,2,2,6,At Risk
12665.0,324.0,3,313.59999999999997,2,3,1,6,At Risk
14090.0,324.0,1,76.32000000000001,2,1,1,4,Lost
17862.0,323.0,4,1254.8900000000006,2,3,3,8,Loyal
15262.0,323.0,3,418.82,2,2,2,6,At Risk
13008.0,322.0,3,612.13,2,3,2,7,At Risk
16387.0,322.0,5,882.4599999999996,2,3,3,8,Loyal
15422.0,322.0,7,1619.9700000000007,2,3,3,8,Loyal
15174.0,322.0,2,481.4600000000001,2,2,2,6,At Risk
17890.0,322.0,2,586.8900000000004,2,2,2,6,At Risk
12402.0,322.0,6,1256.9000000000003,2,3,3,8,Loyal
17094.0,321.0,2,402.19999999999993,2,2,2,6,At Risk
15167.0,320.0,5,1627.6200000000017,2,3,3,8,Loyal
17714.0,320.0,5,1410.18,2,3,3,8,Loyal
15820.0,319.0,1,206.97999999999996,2,1,1,4,Lost
14368.0,319.0,1,155.0,2,1,1,4,Lost
14068.0,319.0,4,1516.7200000000003,2,3,3,8,Loyal
14439.0,319.0,5,9443.040000000003,2,3,4,9,Loyal
14782.0,319.0,1,200.1,2,1,1,4,Lost
15213.0,318.0,2,328.35,2,2,1,5,Lost
16757.0,318.0,2,270.47999999999996,2,2,1,5,Lost
14130.0,318.0,4,1858.7700000000011,2,3,3,8,Loyal
15222.0,318.0,11,3550.909999999999,2,4,4,10,Champions
13615.0,318.0,8,6272.529999999996,2,4,4,10,Champions
13551.0,318.0,2,244.19999999999996,2,2,1,5,Lost
15052.0,318.0,1,207.72999999999996,2,1,1,4,Lost
14248.0,317.0,3,1032.95,2,2,3,7,At Risk
17118.0,317.0,1,157.01999999999998,2,1,1,4,Lost
16222.0,317.0,2,1272.050000000002,2,2,3,7,At Risk
13002.0,317.0,3,414.13000000000005,2,2,2,6,At Risk
13703.0,317.0,2,425.55999999999995,2,2,2,6,At Risk
16124.0,316.0,4,1772.490000000001,2,3,3,8,Loyal
12764.0,316.0,1,1693.8799999999997,2,2,3,7,At Risk
12591.0,316.0,3,1338.9500000000003,2,2,3,7,At Risk
15661.0,316.0,8,1215.95,2,4,3,9,Loyal
13506.0,315.0,5,1338.0800000000002,2,3,3,8,Loyal
12574.0,315.0,1,218.45,2,1,1,4,Lost
13328.0,315.0,1,1308.48,2,1,3,6,At Risk
12735.0,314.0,2,779.5699999999998,2,2,2,6,At Risk
12377.0,314.0,4,3426.3199999999983,2,3,4,9,Loyal
17062.0,313.0,6,889.7500000000002,2,3,3,8,Loyal
18095.0,312.0,5,2303.0899999999997,2,3,4,9,Loyal
13161.0,312.0,2,472.13000000000005,2,2,2,6,At Risk
17239.0,312.0,4,1189.45,2,3,3,8,Loyal
15415.0,312.0,1,559.6099999999998,2,1,2,5,Lost
17431.0,312.0,1,403.3000000000001,2,1,2,5,Lost
15448.0,312.0,2,788.8099999999997,2,2,2,6,At Risk
14496.0,311.0,7,2363.8899999999994,2,4,4,10,Champions
12929.0,311.0,1,117.85,2,1,1,4,Lost
17356.0,311.0,5,946.4699999999999,2,3,3,8,Loyal
13494.0,311.0,1,316.2600000000001,2,1,1,4,Lost
17619.0,311.0,1,214.37000000000006,2,1,1,4,Lost
14850.0,311.0,7,1770.9600000000005,2,3,3,8,Loyal
15881.0,311.0,5,501.38999999999993,2,3,2,7,At Risk
13600.0,311.0,2,518.4199999999998,2,2,2,6,At Risk
16403.0,311.0,1,177.5,2,1,1,4,Lost
12559.0,310.0,2,561.7099999999999,2,2,2,6,At Risk
14411.0,310.0,1,1063.0,2,1,3,6,At Risk
14549.0,310.0,4,913.6000000000007,2,3,3,8,Loyal
15107.0,310.0,9,824.3499999999999,2,4,2,8,Loyal
12373.0,310.0,3,1127.6500000000005,2,2,3,7,At Risk
14457.0,310.0,1,113.64,2,1,1,4,Lost
15226.0,310.0,1,154.41,2,1,1,4,Lost
15940.0,310.0,1,35.8,2,1,1,4,Lost
17912.0,309.0,6,374.5499999999999,2,3,2,7,At Risk
16030.0,309.0,1,331.24,2,1,1,4,Lost
17223.0,309.0,3,558.0399999999997,2,3,2,7,At Risk
18250.0,309.0,1,349.27,2,1,2,5,Lost
13800.0,309.0,3,1679.5600000000009,2,3,3,8,Loyal
12350.0,309.0,1,334.3999999999999,2,1,1,4,Lost
12410.0,308.0,3,1013.71,2,2,3,7,At Risk
17517.0,308.0,1,153.93999999999997,2,1,1,4,Lost
14497.0,308.0,2,697.0599999999998,2,2,2,6,At Risk
13581.0,308.0,2,280.53000000000003,2,2,1,5,Lost
17226.0,308.0,3,895.47,2,3,3,8,Loyal
13963.0,307.0,17,2860.57,2,4,4,10,Champions
17291.0,307.0,1,550.8000000000001,2,1,2,5,Lost
15090.0,307.0,1,381.32,2,1,2,5,Lost
13584.0,306.0,3,385.6999999999999,2,2,2,6,At Risk
17392.0,306.0,3,585.9200000000001,2,3,2,7,At Risk
14600.0,305.0,2,865.1700000000003,2,2,2,6,At Risk
12956.0,305.0,4,521.8899999999998,2,3,2,7,At Risk
15808.0,305.0,21,17180.250000000047,2,4,4,10,Champions
14438.0,305.0,1,131.9,2,1,1,4,Lost
14048.0,304.0,3,748.69,2,2,2,6,At Risk
15753.0,304.0,1,79.2,2,1,1,4,Lost
17859.0,304.0,1,141.92000000000002,2,1,1,4,Lost
13809.0,304.0,3,679.7000000000002,2,3,2,7,At Risk
17881.0,303.0,1,133.35000000000002,2,1,1,4,Lost
15970.0,303.0,2,1017.3199999999997,2,2,3,7,At Risk
15843.0,303.0,1,118.95,2,1,1,4,Lost
17358.0,302.0,5,861.0100000000004,2,3,2,7,At Risk
17843.0,302.0,2,320.3999999999999,2,2,1,5,Lost
14431.0,302.0,4,2614.199999999998,2,3,4,9,Loyal
13706.0,302.0,2,631.1699999999997,2,2,2,6,At Risk
12401.0,302.0,1,84.3,2,2,1,5,Lost
12561.0,302.0,1,238.85000000000002,2,1,1,4,Lost
16725.0,301.0,14,1688.2600000000032,2,4,3,9,Loyal
16405.0,301.0,2,167.25,2,2,1,5,Lost
16425.0,301.0,1,302.69999999999993,2,1,1,4,Lost
17334.0,301.0,3,635.1500000000001,2,3,2,7,At Risk
13819.0,301.0,6,2642.3500000000004,2,3,4,9,Loyal
14081.0,301.0,10,4867.56999999998,2,4,4,10,Champions
18159.0,300.0,1,530.1500000000001,2,1,2,5,Lost
13672.0,300.0,3,419.92,2,2,2,6,At Risk
17829.0,298.0,5,4756.74,2,3,4,9,Loyal
16084.0,298.0,1,436.17999999999995,2,1,2,5,Lost
16897.0,298.0,2,289.78,2,2,1,5,Lost
15236.0,298.0,1,321.05,2,1,1,4,Lost
13893.0,297.0,1,821.0999999999999,2,2,2,6,At Risk
16738.0,297.0,1,3.75,2,2,1,5,Lost
15670.0,296.0,2,325.2,2,2,1,5,Lost
16073.0,296.0,1,122.39999999999999,2,1,1,4,Lost
14176.0,296.0,5,756.4599999999999,2,3,2,7,At Risk
16509.0,296.0,1,363.7,2,1,2,5,Lost
14386.0,296.0,1,142.4,2,1,1,4,Lost
16494.0,296.0,1,826.5299999999997,2,2,2,6,At Risk
14935.0,296.0,2,2849.8299999999995,2,2,4,8,Loyal
14760.0,296.0,1,89.2,2,2,1,5,Lost
16148.0,295.0,2,386.62,2,2,2,6,At Risk
13151.0,295.0,3,2465.2100000000028,2,3,4,9,Loyal
13932.0,294.0,1,307.4,2,1,1,4,Lost
12852.0,294.0,1,311.54999999999995,2,1,1,4,Lost
18138.0,294.0,1,152.65,2,1,1,4,Lost
14371.0,294.0,1,100.5,2,2,1,5,Lost
16765.0,293.0,2,454.7499999999999,2,2,2,6,At Risk
12988.0,291.0,1,505.8199999999999,2,1,2,5,Lost
12707.0,291.0,1,603.4200000000001,2,1,2,5,Lost
16349.0,290.0,1,53.5,2,1,1,4,Lost
13044.0,290.0,11,4848.050000000004,2,4,4,10,Champions
12365.0,290.0,2,641.38,2,2,2,6,At Risk
16546.0,290.0,5,5307.069999999999,2,3,4,9,Loyal
18114.0,289.0,1,220.09999999999997,2,1,1,4,Lost
15303.0,289.0,3,1224.18,2,2,3,7,At Risk
17499.0,289.0,2,1341.3899999999996,2,2,3,7,At Risk
16913.0,289.0,3,423.90999999999997,2,2,2,6,At Risk
15397.0,289.0,1,94.0,2,2,1,5,Lost
18068.0,288.0,1,101.69999999999999,2,2,1,5,Lost
17171.0,288.0,2,384.59,2,2,2,6,At Risk
12565.0,288.0,1,145.92000000000002,2,1,1,4,Lost
12945.0,287.0,2,900.1100000000001,2,2,3,7,At Risk
18056.0,287.0,2,554.5999999999999,2,2,2,6,At Risk
15543.0,287.0,2,242.26,2,2,1,5,Lost
17117.0,287.0,1,116.19999999999999,2,1,1,4,Lost
13501.0,287.0,3,2885.110000000001,2,3,4,9,Loyal
16997.0,287.0,3,702.0,2,3,2,7,At Risk
13751.0,287.0,1,296.25,2,1,1,4,Lost
16072.0,287.0,4,4180.089999999997,2,3,4,9,Loyal
13753.0,287.0,4,2094.57,2,3,3,8,Loyal
13345.0,287.0,1,389.49999999999994,2,1,2,5,Lost
12361.0,286.0,4,511.24999999999994,2,3,2,7,At Risk
13973.0,286.0,1,264.7,2,1,1,4,Lost
16598.0,285.0,1,145.05,2,1,1,4,Lost
13684.0,285.0,4,594.8800000000001,2,3,2,7,At Risk
14036.0,284.0,1,626.6499999999999,2,1,2,5,Lost
15319.0,283.0,1,204.50000000000003,2,1,1,4,Lost
12509.0,283.0,1,176.5,2,1,1,4,Lost
17165.0,283.0,6,1794.320000000001,2,3,3,8,Loyal
16078.0,283.0,2,362.99,2,2,2,6,At Risk
16339.0,283.0,1,94.05000000000003,2,2,1,5,Lost
14046.0,283.0,1,154.99,2,1,1,4,Lost
15709.0,283.0,2,327.8500000000001,2,2,1,5,Lost
13166.0,282.0,2,875.93,2,2,3,7,At Risk
15733.0,282.0,1,162.3,2,1,1,4,Lost
12834.0,282.0,1,312.38,2,1,1,4,Lost
13497.0,282.0,6,1166.8300000000004,2,3,3,8,Loyal
15257.0,282.0,2,685.9,2,2,2,6,At Risk
12866.0,282.0,3,1227.35,2,2,3,7,At Risk
15456.0,282.0,10,2091.5199999999986,2,4,3,9,Loyal
12873.0,281.0,3,2027.3,2,2,3,7,At Risk
15087.0,281.0,1,306.93999999999994,2,1,1,4,Lost
17995.0,281.0,3,495.48,2,2,2,6,At Risk
16159.0,281.0,4,1232.7900000000002,2,3,3,8,Loyal
16792.0,281.0,5,623.4600000000004,2,3,2,7,At Risk
17923.0,281.0,3,497.0,2,2,2,6,At Risk
14483.0,281.0,2,257.09999999999997,2,2,1,5,Lost
17789.0,280.0,2,397.15000000000003,2,2,2,6,At Risk
12817.0,280.0,3,690.98,2,3,2,7,At Risk
12755.0,280.0,11,5236.259999999998,2,4,4,10,Champions
13382.0,280.0,5,1387.58,2,3,3,8,Loyal
14779.0,280.0,3,386.1499999999999,2,2,2,6,At Risk
17508.0,280.0,8,4579.229999999998,2,4,4,10,Champions
13715.0,280.0,17,8153.039999999993,2,4,4,10,Champions
14570.0,280.0,3,613.7500000000006,2,3,2,7,At Risk
17535.0,279.0,1,164.4,2,1,1,4,Lost
17325.0,279.0,3,609.5699999999999,2,3,2,7,At Risk
14670.0,279.0,3,583.33,2,3,2,7,At Risk
14012.0,277.0,1,328.80000000000007,2,1,1,4,Lost
18280.0,277.0,2,488.15,2,2,2,6,At Risk
15554.0,277.0,1,217.20000000000002,2,1,1,4,Lost
14247.0,277.0,5,753.5600000000002,2,3,2,7,At Risk
12614.0,277.0,1,315.59999999999997,2,1,1,4,Lost
16517.0,276.0,1,162.7,2,1,1,4,Lost
17654.0,276.0,1,117.55000000000001,2,1,1,4,Lost
15234.0,276.0,1,197.0,2,1,1,4,Lost
16917.0,276.0,2,1851.88,2,2,3,7,At Risk
15869.0,276.0,3,321.11,2,3,1,6,At Risk
15944.0,276.0,4,2164.2400000000002,2,3,3,8,Loyal
14586.0,276.0,1,237.36000000000004,2,1,1,4,Lost
14165.0,275.0,1,120.44000000000003,2,1,1,4,Lost
12623.0,275.0,7,3747.84,2,4,4,10,Champions
13093.0,275.0,55,54144.250000000095,2,4,4,10,Champions
12881.0,275.0,1,298.0,2,1,1,4,Lost
17639.0,275.0,6,615.1700000000002,2,3,2,7,At Risk
17138.0,275.0,7,4417.269999999999,2,4,4,10,Champions
14603.0,274.0,1,660.0,2,1,2,5,Lost
16625.0,274.0,5,1654.03,2,3,3,8,Loyal
13493.0,274.0,2,618.63,2,2,2,6,At Risk
15057.0,274.0,5,3255.9600000000005,2,3,4,9,Loyal
16471.0,274.0,4,1189.9800000000005,2,3,3,8,Loyal
14114.0,273.0,7,1364.0900000000006,2,4,3,9,Loyal
14350.0,273.0,3,972.0300000000001,2,2,3,7,At Risk
13133.0,273.0,3,200.45,2,2,1,5,Lost
14727.0,273.0,3,463.7300000000001,2,2,2,6,At Risk
17194.0,273.0,3,812.5000000000003,2,2,2,6,At Risk
15049.0,273.0,1,121.17000000000002,2,1,1,4,Lost
15308.0,273.0,1,310.47,2,1,1,4,Lost
18086.0,273.0,1,101.33999999999999,2,2,1,5,Lost
13043.0,272.0,1,516.4200000000001,2,1,2,5,Lost
13226.0,272.0,2,312.46,2,2,1,5,Lost
16766.0,272.0,2,1145.5999999999997,2,2,3,7,At Risk
14962.0,270.0,4,366.90999999999997,2,3,2,7,At Risk
13708.0,270.0,1,285.3299999999999,2,1,1,4,Lost
17542.0,269.0,3,340.8499999999999,2,3,1,6,At Risk
16037.0,269.0,5,1509.3400000000008,2,3,3,8,Loyal
16392.0,269.0,3,756.6999999999999,2,2,2,6,At Risk
15388.0,269.0,1,140.54000000000002,2,1,1,4,Lost
15047.0,269.0,1,343.62,2,1,2,5,Lost
13358.0,268.0,1,439.0299999999999,2,1,2,5,Lost
13261.0,268.0,2,944.1,2,2,3,7,At Risk
16297.0,268.0,1,301.90000000000003,2,1,1,4,Lost
16152.0,268.0,1,1829.04,2,2,3,7,At Risk
13121.0,268.0,1,283.72999999999996,2,1,1,4,Lost
13716.0,268.0,1,138.28,2,1,1,4,Lost
14840.0,267.0,2,362.71000000000004,2,2,2,6,At Risk
13185.0,267.0,1,71.4,2,1,1,4,Lost
13216.0,267.0,1,333.74,2,1,1,4,Lost
13299.0,267.0,3,1218.7000000000003,2,2,3,7,At Risk
16216.0,266.0,1,914.93,2,2,3,7,At Risk
15019.0,266.0,1,252.80999999999995,2,1,1,4,Lost
15695.0,266.0,4,1131.04,2,3,3,8,Loyal
16377.0,266.0,2,1308.48,2,2,3,7,At Risk
13707.0,266.0,5,3365.8599999999956,2,3,4,9,Loyal
14059.0,266.0,1,183.6,2,1,1,4,Lost
16256.0,266.0,3,1629.3699999999997,2,3,3,8,Loyal
14066.0,266.0,1,152.55,2,1,1,4,Lost
13072.0,266.0,1,177.14999999999998,2,1,1,4,Lost
12845.0,266.0,4,354.09000000000003,2,3,2,7,At Risk
16716.0,266.0,3,2149.6800000000003,2,2,3,7,At Risk
16976.0,266.0,1,251.51999999999998,2,1,1,4,Lost
12514.0,266.0,2,1597.7600000000004,2,2,3,7,At Risk
14041.0,265.0,1,141.41,2,1,1,4,Lost
14633.0,265.0,1,344.90000000000003,2,1,2,5,Lost
14155.0,265.0,1,118.75,2,1,1,4,Lost
17060.0,265.0,1,234.24,2,1,1,4,Lost
15703.0,264.0,1,211.5,2,1,1,4,Lost
12902.0,264.0,1,138.68,2,1,1,4,Lost
14693.0,264.0,7,1165.36,2,4,3,9,Loyal
16402.0,264.0,2,293.44999999999993,2,2,1,5,Lost
18224.0,263.0,1,158.95,2,1,1,4,Lost
15445.0,263.0,2,284.5,2,2,1,5,Lost
17678.0,263.0,2,599.76,2,2,2,6,At Risk
15408.0,263.0,1,267.17999999999995,2,1,1,4,Lost
13934.0,263.0,1,922.0999999999999,2,2,3,7,At Risk
16096.0,263.0,4,1584.9699999999998,2,3,3,8,Loyal
14762.0,263.0,2,417.57,2,2,2,6,At Risk
16619.0,263.0,4,1938.33,2,3,3,8,Loyal
17230.0,263.0,18,9388.49,2,4,4,10,Champions
17763.0,262.0,4,86.15,2,3,1,6,At Risk
13262.0,262.0,3,573.4500000000002,2,3,2,7,At Risk
14632.0,262.0,1,114.55999999999999,2,1,1,4,Lost
16427.0,262.0,2,241.06,2,2,1,5,Lost
16135.0,262.0,2,819.4499999999999,2,2,2,6,At Risk
12818.0,261.0,1,1542.08,2,2,3,7,At Risk
17507.0,261.0,2,605.5799999999999,2,2,2,6,At Risk
13239.0,261.0,5,1594.6900000000007,2,3,3,8,Loyal
16721.0,261.0,1,292.47,2,1,1,4,Lost
14870.0,261.0,6,1838.9500000000005,2,3,3,8,Loyal
17102.0,261.0,1,25.5,2,1,1,4,Lost
18191.0,261.0,2,529.4,2,2,2,6,At Risk
13132.0,261.0,1,77.3,2,1,1,4,Lost
15437.0,261.0,2,393.4499999999999,2,2,2,6,At Risk
12831.0,261.0,3,451.11,2,2,2,6,At Risk
15457.0,261.0,1,237.07,2,1,1,4,Lost
17698.0,260.0,1,154.95,2,1,1,4,Lost
12811.0,260.0,5,1033.9,2,3,3,8,Loyal
16250.0,260.0,3,565.2400000000001,2,3,2,7,At Risk
13512.0,260.0,4,713.3900000000001,2,3,2,7,At Risk
17486.0,260.0,1,396.87000000000006,2,1,2,5,Lost
12564.0,260.0,1,456.90000000000003,2,1,2,5,Lost
13341.0,260.0,1,775.8500000000001,2,2,2,6,At Risk
14348.0,259.0,1,409.57,2,1,2,5,Lost
16769.0,259.0,4,1117.0500000000004,2,3,3,8,Loyal
14256.0,259.0,5,2460.7900000000004,2,3,4,9,Loyal
16063.0,259.0,1,335.3200000000001,2,1,1,4,Lost
15178.0,259.0,1,40.5,2,1,1,4,Lost
14536.0,259.0,1,170.95000000000002,2,1,1,4,Lost
16022.0,259.0,1,602.63,2,1,2,5,Lost
13452.0,258.0,3,729.8,2,3,2,7,At Risk
18071.0,257.0,6,1169.68,2,3,3,8,Loyal
13649.0,256.0,6,1453.6800000000005,2,3,3,8,Loyal
14476.0,256.0,1,193.0,2,1,1,4,Lost
15083.0,256.0,1,88.19999999999999,2,2,1,5,Lost
13357.0,256.0,5,3805.509999999997,2,3,4,9,Loyal
13368.0,256.0,4,1121.5000000000002,2,3,3,8,Loyal
18010.0,256.0,1,174.79999999999998,2,1,1,4,Lost
12792.0,256.0,2,827.0099999999998,2,2,2,6,At Risk
15032.0,255.0,8,11010.050000000001,2,4,4,10,Champions
16692.0,255.0,4,1914.6999999999998,2,3,3,8,Loyal
15589.0,255.0,3,478.53,2,2,2,6,At Risk
13439.0,254.0,3,986.6099999999997,2,3,3,8,Loyal
13803.0,254.0,3,1338.9099999999999,2,2,3,7,At Risk
16980.0,254.0,3,1422.8300000000002,2,2,3,7,At Risk
15353.0,254.0,7,2794.4699999999993,2,4,4,10,Champions
17775.0,254.0,1,56.4,2,1,1,4,Lost
14890.0,253.0,3,817.2500000000002,2,2,2,6,At Risk
17438.0,253.0,5,1422.7700000000007,2,3,3,8,Loyal
13060.0,253.0,1,307.53,2,1,1,4,Lost
15528.0,253.0,1,229.33,2,1,1,4,Lost
14479.0,253.0,4,1124.7100000000012,2,3,3,8,Loyal
15832.0,253.0,1,836.7900000000003,2,2,2,6,At Risk
18108.0,253.0,3,848.8100000000002,2,3,2,7,At Risk
15424.0,253.0,3,597.7800000000001,2,3,2,7,At Risk
14886.0,252.0,1,364.8,2,1,2,5,Lost
15894.0,252.0,2,258.25000000000006,2,2,1,5,Lost
14957.0,252.0,2,261.69000000000005,2,2,1,5,Lost
17212.0,252.0,3,794.41,2,2,2,6,At Risk
13626.0,252.0,2,707.0400000000001,2,2,2,6,At Risk
17701.0,252.0,1,417.95,2,1,2,5,Lost
13462.0,252.0,5,1153.8500000000001,2,3,3,8,Loyal
17580.0,252.0,5,541.0199999999999,2,3,2,7,At Risk
13841.0,252.0,1,85.0,2,2,1,5,Lost
15691.0,251.0,4,571.3,2,3,2,7,At Risk
16162.0,251.0,1,37.4,2,1,1,4,Lost
13781.0,250.0,3,778.8300000000003,2,2,2,6,At Risk
16142.0,249.0,1,535.3399999999999,2,1,2,5,Lost
13059.0,249.0,10,2291.770000000001,2,4,4,10,Champions
14747.0,248.0,1,328.2,2,1,1,4,Lost
16586.0,248.0,3,1462.7800000000002,2,2,3,7,At Risk
15442.0,248.0,1,594.0,2,1,2,5,Lost
16105.0,248.0,5,2386.190000000001,2,3,4,9,Loyal
18185.0,248.0,1,304.25,2,1,1,4,Lost
17956.0,248.0,1,12.75,2,1,1,4,Lost
17492.0,247.0,3,1122.4199999999998,2,2,3,7,At Risk
13863.0,247.0,4,1239.55,2,3,3,8,Loyal
15917.0,247.0,5,530.1699999999998,2,3,2,7,At Risk
12580.0,246.0,2,1052.8999999999999,2,2,3,7,At Risk
14465.0,246.0,11,3925.849999999997,2,4,4,10,Champions
14964.0,246.0,1,206.20999999999998,2,1,1,4,Lost
14220.0,246.0,4,1514.9999999999995,2,3,3,8,Loyal
16144.0,246.0,1,175.2,2,1,1,4,Lost
17140.0,246.0,1,454.1199999999999,2,1,2,5,Lost
16378.0,246.0,3,362.95,2,3,2,7,At Risk
17906.0,246.0,1,72.89999999999999,2,1,1,4,Lost
13712.0,246.0,2,766.4200000000002,2,2,2,6,At Risk
14619.0,245.0,2,1291.2400000000005,2,2,3,7,At Risk
15109.0,245.0,3,983.1000000000004,2,3,3,8,Loyal
14981.0,245.0,2,372.92,2,2,2,6,At Risk
17035.0,245.0,4,613.59,2,3,2,7,At Risk
13718.0,245.0,2,306.55000000000007,2,2,1,5,Lost
15119.0,245.0,1,266.4,2,1,1,4,Lost
16010.0,245.0,11,1694.860000000002,2,4,3,9,Loyal
16643.0,245.0,2,923.1100000000001,2,2,3,7,At Risk
16623.0,245.0,4,1015.2400000000001,2,3,3,8,Loyal
14924.0,245.0,3,931.0100000000001,2,3,3,8,Loyal
15775.0,244.0,2,150.5,2,2,1,5,Lost
13508.0,243.0,2,287.05,2,2,1,5,Lost
13570.0,242.0,1,239.49000000000004,2,1,1,4,Lost
15655.0,242.0,1,560.6699999999998,2,1,2,5,Lost
14616.0,242.0,5,527.78,2,3,2,7,At Risk
12447.0,242.0,1,476.48999999999984,2,1,2,5,Lost
16552.0,242.0,2,379.73,2,2,2,6,At Risk
14339.0,242.0,2,620.2699999999999,2,2,2,6,At Risk
12982.0,242.0,8,2744.81,2,4,4,10,Champions
17574.0,242.0,1,185.65000000000003,2,1,1,4,Lost
14311.0,242.0,2,516.45,2,2,2,6,At Risk
18129.0,242.0,1,112.55,2,1,1,4,Lost
14669.0,241.0,7,3216.7799999999997,2,4,4,10,Champions
14326.0,241.0,3,940.9800000000001,2,3,3,8,Loyal
17972.0,241.0,1,135.19,2,1,1,4,Lost
15212.0,240.0,2,208.28000000000003,2,2,1,5,Lost
13484.0,240.0,3,790.7199999999998,2,2,2,6,At Risk
16697.0,240.0,1,112.75,2,1,1,4,Lost
13740.0,240.0,5,1582.77,2,3,3,8,Loyal
17278.0,240.0,2,271.24,2,2,1,5,Lost
15777.0,240.0,7,1762.61,2,3,3,8,Loyal
17746.0,239.0,4,904.1800000000002,2,3,3,8,Loyal
16097.0,239.0,1,185.04999999999998,2,1,1,4,Lost
15139.0,239.0,2,178.96000000000004,2,2,1,5,Lost
13221.0,239.0,2,847.41,2,2,2,6,At Risk
15147.0,239.0,1,623.5,2,1,2,5,Lost
14206.0,238.0,3,1185.0100000000002,2,2,3,7,At Risk
13120.0,238.0,1,30.599999999999998,2,1,1,4,Lost
14105.0,238.0,5,5988.829999999996,2,3,4,9,Loyal
17601.0,238.0,2,413.07999999999987,2,2,2,6,At Risk
15230.0,238.0,2,429.6,2,2,2,6,At Risk
17142.0,238.0,4,1275.2499999999998,2,3,3,8,Loyal
12639.0,238.0,3,1312.3700000000001,2,2,3,7,At Risk
17362.0,238.0,7,1024.0400000000002,2,3,3,8,Loyal
16957.0,238.0,2,416.63999999999993,2,2,2,6,At Risk
15935.0,238.0,2,416.8600000000001,2,2,2,6,At Risk
12769.0,238.0,1,1143.6,2,1,3,6,At Risk
15135.0,238.0,2,305.67999999999995,2,2,1,5,Lost
14154.0,238.0,8,6460.699999999992,2,4,4,10,Champions
12582.0,238.0,4,1980.4,2,3,3,8,Loyal
17367.0,237.0,1,167.54999999999998,2,1,1,4,Lost
15246.0,237.0,3,780.4000000000001,2,2,2,6,At Risk
16193.0,236.0,2,630.4299999999998,2,2,2,6,At Risk
18213.0,236.0,1,232.48,2,1,1,4,Lost
17990.0,236.0,6,1527.6099999999997,2,3,3,8,Loyal
12754.0,235.0,3,3010.7400000000002,2,3,4,9,Loyal
16947.0,235.0,5,955.2099999999999,2,3,3,8,Loyal
12878.0,235.0,2,854.9900000000001,2,2,2,6,At Risk
14532.0,235.0,11,3845.78,2,4,4,10,Champions
17582.0,235.0,5,1446.950000000001,2,3,3,8,Loyal
17697.0,235.0,1,338.95000000000005,2,1,1,4,Lost
16617.0,235.0,1,151.85,2,1,1,4,Lost
13474.0,235.0,3,646.5900000000001,2,3,2,7,At Risk
14672.0,234.0,4,1113.1399999999999,2,3,3,8,Loyal
16217.0,234.0,2,304.25,2,2,1,5,Lost
